9.465936327388467519e-02,9.473846447776924917e-02,9.457708152021829240e-02,9.465984722812773033e-02
9.465936438639897810e-02,9.473680762725877891e-02,9.457872628556482364e-02,9.465985820077736645e-02
9.465936528762018687e-02,9.473518157245999771e-02,9.458034060993465719e-02,9.465986902998510533e-02
9.465936771043975684e-02,9.473359126913519224e-02,9.458191954477253305e-02,9.465987797565247885e-02
9.465937227922791020e-02,9.473203218304036832e-02,9.458346762629203652e-02,9.465988441143963206e-02
9.465937609397637176e-02,9.473050119373965794e-02,9.458498796733427749e-02,9.465989124494962603e-02
9.465937938909195493e-02,9.472899751956835590e-02,9.458648133142782966e-02,9.465989825991180662e-02
9.465938226328124427e-02,9.472752597208176917e-02,9.458794291208291738e-02,9.465990535255403016e-02
9.465938693743954080e-02,9.472608496220523422e-02,9.458937429072772352e-02,9.465991030962744857e-02
9.465938824907094151e-02,9.472467045348577364e-02,9.459077950511148025e-02,9.465991829233175170e-02
9.465938937566308053e-02,9.472328476568829536e-02,9.459215621955988085e-02,9.465992613908867648e-02
9.465939396344272283e-02,9.472192476406814110e-02,9.459350758602419473e-02,9.465993018646488844e-02
9.465939883836085866e-02,9.472058887975404184e-02,9.459483514925638714e-02,9.465993363262864557e-02
9.465940297350011745e-02,9.471928072838552148e-02,9.459613529654851971e-02,9.465993750156578845e-02
9.465940704193617772e-02,9.471800198627568224e-02,9.459740634987356955e-02,9.465994112191451759e-02
9.465941087604670678e-02,9.471674782937965220e-02,9.459865312467925780e-02,9.465994466989434419e-02
9.465941403655254993e-02,9.471551860019261637e-02,9.459987528129007450e-02,9.465994858196470629e-02
9.465941786649691159e-02,9.471431110220131233e-02,9.460107599807147938e-02,9.465995153323024380e-02
9.465942149848766141e-02,9.471313134338225914e-02,9.460224926491640762e-02,9.465995439321361893e-02
9.465942517605392681e-02,9.471197500127438718e-02,9.460339940048274887e-02,9.465995692218888424e-02
9.465942578150712827e-02,9.471083927119643142e-02,9.460452922104053974e-02,9.465996222625586154e-02
9.465942874245616978e-02,9.470972786029091539e-02,9.460563499511898122e-02,9.465996490213389458e-02
9.465943225182461840e-02,9.470863977457133487e-02,9.460671773157081077e-02,9.465996674203316918e-02
9.465943503890549005e-02,9.470757235545743113e-02,9.460778007802303491e-02,9.465996902761399101e-02
9.465943797105476343e-02,9.470652579805037552e-02,9.460882181095454924e-02,9.465997091994025892e-02
9.465944150623009645e-02,9.470549750662071720e-02,9.460984555146377539e-02,9.465997193568537194e-02
9.465944505655930763e-02,9.470449371114762760e-02,9.461084503619225650e-02,9.465997269610076925e-02
9.465944831530907766e-02,9.470350893973267237e-02,9.461182576051713200e-02,9.465997348444106507e-02
9.465945136096731716e-02,9.470254533035803168e-02,9.461278558297941954e-02,9.465997422569516484e-02
9.465945507636386314e-02,9.470159881558713744e-02,9.461372854413145628e-02,9.465997406391747637e-02
9.465945613959998728e-02,9.470067359156643383e-02,9.461465046855650762e-02,9.465997630027703225e-02
9.465945781335632914e-02,9.469976535820791297e-02,9.461555564046941758e-02,9.465997768796627354e-02
9.465945959123805986e-02,9.469887951448155428e-02,9.461643865553848176e-02,9.465997873874185120e-02
9.465946117995770182e-02,9.469800833181578337e-02,9.461730723462463688e-02,9.465997975360183891e-02
9.465946266128032194e-02,9.469715443251820741e-02,9.461815875061489745e-02,9.465998065558650643e-02
9.465946735786974486e-02,9.469632136391287203e-02,9.461898967246470948e-02,9.465997810575262073e-02
9.465946988024621922e-02,9.469550513434631112e-02,9.461980396698731199e-02,9.465997751842010477e-02
9.465947227792458063e-02,9.469470215935091306e-02,9.462060522994768241e-02,9.465997683277677099e-02
9.465947547614815549e-02,9.469391622520263729e-02,9.462138965540131674e-02,9.465997514324782369e-02
9.465947669685154109e-02,9.469315006166657833e-02,9.462215453167308055e-02,9.465997520980874713e-02
9.465947716321419791e-02,9.469239835506346181e-02,9.462290514559799914e-02,9.465997583612430211e-02
9.465947848656700025e-02,9.469166085828854829e-02,9.462364174932204330e-02,9.465997540582235525e-02
9.465948017273199955e-02,9.469093777894420361e-02,9.462436414699874898e-02,9.465997440132499496e-02
9.450505820874295637e-02,9.486089840427247566e-02,9.445440303342514388e-02,9.481439685355937119e-02
9.409009279984657803e-02,9.531886014208859614e-02,9.399644168305376635e-02,9.522936187501100658e-02
9.376692320912961842e-02,9.567528222993114395e-02,9.364002374190967537e-02,9.555252731902950936e-02
9.351686566466207995e-02,9.595038138058314958e-02,9.336493669313770949e-02,9.580257276161702196e-02
9.332517141768936764e-02,9.615988179107917699e-02,9.315545964308928617e-02,9.599424364814211630e-02
9.318018161290445023e-02,9.631605945256868639e-02,9.299931910976634575e-02,9.613919632476046473e-02
9.307268454507930389e-02,9.642852640656825181e-02,9.288690499420974855e-02,9.624664055414262898e-02
9.299537940819008197e-02,9.650485172806379242e-02,9.281064967753191453e-02,9.632387568621417206e-02
9.294246595210921280e-02,9.655105457207320552e-02,9.276453505484720530e-02,9.637670092097032348e-02
9.290934468549168213e-02,9.657196337576590128e-02,9.274373339389826998e-02,9.640971504484409371e-02
9.289233102950240906e-02,9.657149879750576149e-02,9.274432447994722384e-02,9.642660219304455271e-02
9.288845662494764344e-02,9.655292071724028147e-02,9.276304864897363944e-02,9.643033050883838275e-02
9.289533823387209621e-02,9.651894633973714943e-02,9.279718872830218512e-02,9.642328319808851633e-02
9.307170671894798852e-02,9.630077985346076341e-02,9.301554038560343185e-02,9.624672954198774943e-02
9.350537469751928066e-02,9.581021284550013395e-02,9.350631104436374352e-02,9.581285791261677509e-02
9.384752962678831467e-02,9.542154247651668530e-02,9.389520029403138068e-02,9.547048410266356644e-02
9.411687806775420606e-02,9.511507392562322527e-02,9.420189840712306362e-02,9.520090609949946603e-02
9.432834017582647501e-02,9.487480510516232979e-02,9.444240387450834884e-02,9.498920734450280734e-02
9.449381175653867593e-02,9.468773784669849702e-02,9.462971202565093054e-02,9.482349487111184361e-02
9.462278721510170021e-02,9.454332491288677809e-02,9.477436787138607266e-02,9.469427650062539614e-02
9.488415249282695918e-02,9.462189256029697459e-02,9.469604343995159657e-02,9.443266800692441676e-02
9.540522477088726749e-02,9.505838803401597814e-02,9.425979017846435049e-02,9.391135351663235098e-02
9.580911801077283962e-02,9.540034638989258742e-02,9.391807215976047396e-02,9.350721993957404610e-02
9.611971072760051860e-02,9.566659001922028782e-02,9.365206627823138841e-02,9.319638947494773840e-02
9.635582478587187416e-02,9.587177977599248280e-02,9.344711087026040530e-02,9.296004106787518484e-02
9.653230389674187506e-02,9.602737720172185854e-02,9.329174358314229476e-02,9.278333181839393262e-02
9.666083237099708236e-02,9.614240750057490015e-02,9.317693834156989818e-02,9.265457828685806640e-02
9.675063139114230271e-02,9.622401039096016573e-02,9.309555461144095045e-02,9.256456010645652821e-02
9.680897986433222024e-02,9.627790617281682672e-02,9.304187128341405433e-02,9.250599917943684580e-02
9.684165592172425119e-02,9.630871789072947831e-02,9.301126453169325514e-02,9.247311815585294859e-02
9.685325085208228157e-02,9.632023229826040811e-02,9.299994695289456881e-02,9.246132639676268861e-02
9.684745502037582499e-02,9.631560088785855178e-02,9.300476642003915884e-02,9.246693417172642537e-02
9.655870201992772239e-02,9.598640967109017819e-02,9.333413638254452194e-02,9.275550842643752458e-02
9.611923285869890254e-02,9.548658711621389739e-02,9.383412789627659789e-02,9.319480862881054928e-02
9.577019561463494257e-02,9.509515451315105061e-02,9.422571935901356832e-02,9.354368701320039947e-02
9.549351924743391951e-02,9.479050492164585451e-02,9.453051759559027989e-02,9.382021473532990707e-02
9.527470333069773534e-02,9.455516448479353575e-02,9.476599656065695654e-02,9.403889212385171947e-02
9.510211231049896241e-02,9.437504261920494353e-02,9.494624710300232640e-02,9.421135446729370089e-02
9.496642014392302211e-02,9.423879240742889796e-02,9.508261648244553665e-02,9.434692746620249038e-02
9.486014764258053622e-02,9.413728197741710879e-02,9.518423696535134593e-02,9.445308991465095616e-02
9.477729957087806245e-02,9.406318912867248083e-02,9.525843120022753352e-02,9.453583660022187030e-02
9.471307764544505126e-02,9.401064953551772907e-02,9.531106399564213960e-02,9.459996532339502717e-02
9.120610968019227105e-02,9.075239818270483538e-02,9.168156899364419965e-02,9.121901602573845302e-02
8.663828858709402003e-02,8.648284418881595215e-02,8.692584238249723150e-02,8.676139974257938980e-02
8.260683314833815183e-02,8.267728019878316237e-02,8.275374127399093283e-02,8.281504550931211017e-02
7.904714302168354412e-02,7.928421840217440841e-02,7.909254142205474070e-02,7.932034000531899831e-02
7.590325074799426919e-02,7.625840827241042730e-02,7.587949590481378459e-02,7.622525224143172906e-02
7.312637103646622838e-02,7.355989269436585820e-02,7.306012566562641863e-02,7.348413081587647222e-02
7.067411636296927480e-02,7.115359514589623957e-02,7.058722045737766959e-02,7.105707627754953570e-02
6.850917329170370940e-02,6.900833678365372870e-02,6.841933348412149174e-02,6.890877639588900705e-02
6.659882021326322954e-02,6.709656315947919170e-02,6.652018481354809998e-02,6.700811855597961497e-02
6.491456793742257647e-02,6.539411330355263119e-02,6.485825857874771838e-02,6.532791541323314244e-02
6.343120191308240785e-02,6.387946865667407104e-02,6.340570693322994389e-02,6.384401542602298474e-02
6.212656741220689421e-02,6.253358975257228280e-02,6.213813415883072400e-02,6.253513849000925939e-02
6.098116883005976624e-02,6.133961100491932411e-02,6.103413319237492585e-02,6.138250788225829008e-02
5.997779474762667679e-02,6.028254262200996583e-02,6.007487652025508135e-02,6.036951806637260581e-02
5.910126645716673455e-02,5.934905095202987896e-02,5.924384521581551460e-02,5.948149541515028449e-02
5.833811099301067921e-02,5.852720648694312994e-02,5.852644395710732833e-02,5.870538826866698867e-02
5.767643612271602938e-02,5.780637076556000009e-02,5.790988161821126329e-02,5.802965941664912919e-02
5.742253132052226039e-02,5.743687233045285945e-02,5.774730751223902669e-02,5.775149733678582031e-02
5.743698280974959824e-02,5.731447995009830709e-02,5.786969138108968153e-02,5.773705435906237998e-02
5.744929666493050341e-02,5.722182567722639696e-02,5.796233153535818722e-02,5.772475462248487926e-02
5.745990574171940674e-02,5.715261618376561714e-02,5.803152143359273374e-02,5.771416514092220923e-02
5.746914653958285629e-02,5.710184253897131190e-02,5.808227017145785320e-02,5.770494924998794545e-02
5.747727885171697443e-02,5.706552822312603579e-02,5.811855447949670211e-02,5.769684694566025451e-02
5.748450410451978049e-02,5.704051843740180761e-02,5.814352937258004256e-02,5.768965658549833619e-02
5.749098385191236255e-02,5.702430923796874412e-02,5.815969903883549952e-02,5.768321637128336066e-02
5.749684133146563958e-02,5.701492310372267142e-02,5.816904122419749162e-02,5.767740284061415729e-02
5.750217611723373173e-02,5.701079519875833918e-02,5.817312099196124409e-02,5.767211619204665185e-02
5.750706763958025880e-02,5.701069082380001707e-02,5.817317327146091094e-02,5.766727676515878004e-02
5.751157629475153049e-02,5.701363950903702571e-02,5.817016874443724922e-02,5.766282395177416836e-02
5.751575345583895271e-02,5.701887904785175182e-02,5.816486981134702527e-02,5.765870618496223704e-02
5.751963977002515910e-02,5.702580960068692750e-02,5.815787653559833376e-02,5.765488259368954649e-02
5.752327198426596816e-02,5.703396393219578586e-02,5.814965632948539825e-02,5.765131625405280763e-02
5.752667723338297789e-02,5.704298029071144804e-02,5.814057113027101820e-02,5.764797984563452271e-02
5.752987747098920607e-02,5.705257417189999597e-02,5.813090561408616047e-02,5.764485124302461128e-02
5.753288891342941969e-02,5.706252969301207206e-02,5.812087583550860220e-02,5.764191405804987289e-02
5.753573249953061741e-02,5.707267946206131398e-02,5.811064933803834764e-02,5.763914720036968781e-02
5.753842290882590915e-02,5.708289657759825497e-02,5.810035316299590885e-02,5.763653585057989387e-02
5.754097215030544443e-02,5.709308620357105013e-02,5.809008231205740197e-02,5.763406783406607031e-02
5.754338880671892864e-02,5.710317426935875712e-02,5.807991096335184816e-02,5.763173446057043292e-02
5.754568535408623176e-02,5.711310971854022256e-02,5.806989031749149044e-02,5.762952310988202209e-02
5.754786789226737365e-02,5.712285788352810395e-02,5.806005517852055181e-02,5.762742754568393744e-02
5.754994438625127273e-02,5.713239134951200032e-02,5.805043305994656011e-02,5.762543970429013368e-02
5.755192002038470034e-02,5.714169304030485008e-02,5.804104116136454827e-02,5.762355427794586815e-02
5.755380540851307014e-02,5.715075153658197293e-02,5.803189101198044653e-02,5.762176054292447724e-02
5.755560312223167302e-02,5.715956435838682320e-02,5.802298519125370646e-02,5.762005582812776416e-02
5.755732023140620185e-02,5.716812942702589884e-02,5.801432586861357543e-02,5.761843297295429073e-02
5.755895998268888147e-02,5.717644879887685133e-02,5.800591110470453005e-02,5.761688861372970399e-02
5.756052845085662950e-02,5.718452633665910279e-02,5.799773712261938052e-02,5.761541658986485404e-02
5.756202744097981688e-02,5.719236977200039401e-02,5.798979627076512877e-02,5.761401501625462718e-02
5.756345898006896139e-02,5.719998167596446886e-02,5.798208607105130585e-02,5.761268177291522380e-02
5.756483129545131305e-02,5.720737261900887827e-02,5.797459603230675773e-02,5.761140855323301779e-02
5.756614426697908432e-02,5.721454782758119556e-02,5.796732101618700533e-02,5.761019538925267469e-02
5.756740188104493561e-02,5.722151799138885941e-02,5.796025039853534150e-02,5.760903822903083726e-02
5.756860644297673996e-02,5.722828773552308262e-02,5.795337962515605817e-02,5.760793469634407915e-02
5.756976257328510344e-02,5.723486542002025057e-02,5.794670041673563587e-02,5.760688008995897696e-02
5.757086918041729590e-02,5.724126185845230391e-02,5.794020203131858976e-02,5.760587542981177728e-02
5.757193153060258944e-02,5.724748291564100977e-02,5.793387865697574579e-02,5.760491539678062184e-02
5.757295089833792956e-02,5.725353510376748889e-02,5.792772385357595338e-02,5.760399864431859501e-02
5.757393028848385719e-02,5.725942691604872514e-02,5.792172919287807281e-02,5.760312210258930476e-02
5.757486731887573317e-02,5.726516363860353898e-02,5.791588944335188810e-02,5.760228809916880660e-02
5.757576624625188044e-02,5.727075193587912588e-02,5.791019800478873492e-02,5.760149231308022560e-02
5.757663095097283884e-02,5.727619954561808530e-02,5.790464718738193989e-02,5.760073081602710282e-02
5.757746177053647829e-02,5.728151241684070749e-02,5.789923109503603005e-02,5.760000321758675101e-02
5.757825979868231442e-02,5.728669578154411968e-02,5.789394454709617666e-02,5.759930837267736303e-02
5.757902479584211392e-02,5.729175434452903753e-02,5.788878289533015004e-02,5.759864646429866536e-02
5.757975974452914092e-02,5.729669605212216882e-02,5.788373823448001582e-02,5.759801446886863435e-02
5.758046674312766039e-02,5.730152304887497355e-02,5.787880847239011001e-02,5.759741023560722983e-02
5.758114502166057636e-02,5.730624179979029037e-02,5.787398718288300908e-02,5.759683449566609104e-02
5.758179495223929995e-02,5.731085339456011563e-02,5.786927332814181812e-02,5.759628682505872621e-02
5.834519294576482468e-02,5.790942949161773795e-02,5.875886257137400565e-02,5.832125808614555679e-02
5.907708439628942682e-02,5.852291515923990772e-02,5.958072157488281811e-02,5.902491363114688305e-02
5.975118987290722189e-02,5.912051701096598250e-02,6.031212919921356830e-02,5.968001633303365860e-02
6.037203321390793159e-02,5.969638586973123606e-02,6.096572626666254408e-02,6.028883244302929434e-02
6.094393436561473115e-02,6.024679173047468861e-02,6.155212746965849774e-02,6.085392555177761287e-02
6.147075152244912966e-02,6.076940886149916760e-02,6.208002560604315712e-02,6.137780382242795374e-02
6.195629555897808061e-02,6.126324707146221099e-02,6.255699047053621398e-02,6.186323546524470640e-02
6.240381812272039613e-02,6.172793482654992392e-02,6.298910077242234062e-02,6.231267577343492514e-02
6.281647001280400711e-02,6.216383147360962647e-02,6.338168818863081089e-02,6.272866485617931143e-02
6.319715616582508022e-02,6.257172004637670537e-02,6.373931630325113673e-02,6.311364442093475580e-02
6.354857714802363000e-02,6.295270770554931006e-02,6.406592258818928631e-02,6.346995864590146419e-02
6.387324091725703201e-02,6.330810502805739315e-02,6.436494305310505593e-02,6.379984636456345615e-02
6.417342430733048719e-02,6.363931701745913216e-02,6.463933788924242085e-02,6.410539618529451089e-02
6.445108333762854247e-02,6.394769434365359106e-02,6.489152703126936650e-02,6.438842294210338213e-02
6.470833604797850136e-02,6.423485962601283017e-02,6.512401004238961566e-02,6.465093108807092037e-02
6.494697368714766328e-02,6.450229590668829505e-02,6.533881362086321754e-02,6.489463942990927880e-02
6.516840064691793721e-02,6.475125160750745679e-02,6.553745934884618041e-02,6.512091389483841419e-02
6.537426653208602834e-02,6.498321896088031513e-02,6.572171790788630674e-02,6.533136807099977628e-02
6.556581305989689357e-02,6.519940251908444562e-02,6.589285041676218313e-02,6.552722623465619123e-02
6.574428853419439500e-02,6.540103125887902769e-02,6.605211940294962447e-02,6.570973188405505871e-02
6.591094728205545983e-02,6.558934963782669936e-02,6.620078320178102160e-02,6.588013373608463119e-02
6.606663126676819153e-02,6.576528060734111725e-02,6.633962146131142101e-02,6.603929271471543905e-02
6.621233945496729500e-02,6.592985868804386584e-02,6.646959410093235265e-02,6.618820455413601533e-02
6.634894377913631847e-02,6.608402283934257382e-02,6.659152693235197151e-02,6.632776234858432651e-02
6.647733442538802939e-02,6.622870801511197836e-02,6.670626288674519344e-02,6.645885400804500687e-02
6.659795558938241822e-02,6.636448939571783223e-02,6.681414874183412567e-02,6.658195753092990832e-02
6.671167313131227961e-02,6.649225772740570417e-02,6.691602536430125980e-02,6.669793884230421077e-02
6.681881771907946521e-02,6.661246793115355169e-02,6.701212290802813221e-02,6.680715256749392150e-02
6.692016331966582632e-02,6.672592140006405881e-02,6.710319919723707616e-02,6.691038412007908887e-02
6.701588583849253655e-02,6.683291612487575473e-02,6.718933188955283908e-02,6.700783344268017305e-02
6.710675779865157842e-02,6.693422379710714520e-02,6.727128898954329306e-02,6.710026782863484640e-02
6.719302699660661959e-02,6.703018424572496081e-02,6.734924510531914432e-02,6.718795410168253157e-02
6.727495729576034311e-02,6.712114006925351539e-02,6.742340297316773423e-02,6.727117385840157560e-02
6.735290663917706255e-02,6.720749012780756482e-02,6.749409049927226900e-02,6.735029606846167083e-02
6.742743687751159842e-02,6.728979881574477517e-02,6.756186137356648413e-02,6.742587705484609506e-02
6.749844393882721560e-02,6.736808687416426245e-02,6.762651372052524978e-02,6.749783990444208071e-02
